heure,zone,catr,grav,lat,long
18,2,4,1,43.30864,3.48989
18,2,4,4,43.30864,3.48989
20,2,3,1,48.705574,2.363311
20,2,3,4,48.705574,2.363311
18,2,3,1,48.93454214,2.33284235
18,2,3,4,48.93454214,2.33284235
10,2,2,1,43.65836,0.59781
10,2,2,4,43.65836,0.59781
16,2,4,1,48.663076,6.172443
16,2,4,4,48.663076,6.172443
22,2,4,1,45.847,1.23385
22,2,4,4,45.847,1.23385
17,2,3,1,48.83769502,2.16421232
17,2,3,4,48.83769502,2.16421232
07,2,4,1,48.69699,6.18909
07,2,4,4,48.69699,6.18909
15,2,4,1,45.83151,1.24095
15,2,4,3,45.83151,1.24095
19,1,4,1,48.48737,-2.82702
19,1,4,4,48.48737,-2.82702
15,2,4,1,48.90246354,2.22110599
15,2,4,4,48.90246354,2.22110599
17,2,4,1,48.65451339,6.17876351
17,2,4,4,48.65451339,6.17876351
00,2,3,1,48.81830231,2.32085019
00,2,3,3,48.81830231,2.32085019
09,2,4,4,43.08652406,5.85992777
16,2,3,1,45.27377274,1.77672371
16,2,3,3,45.27377274,1.77672371
11,2,4,1,48.677162,6.205378
11,2,4,4,48.677162,6.205378
18,2,3,1,48.80251797,2.28616923
18,2,3,4,48.80251797,2.28616923
15,1,3,2,47.10218,2.44244
15,1,3,3,47.10218,2.44244
15,1,3,4,47.10218,2.44244
21,2,2,1,43.50711,2.3782
21,2,2,2,43.50711,2.3782
21,2,2,3,43.50711,2.3782
07,2,3,1,49.51739849,5.747931
07,2,3,4,49.51739849,5.747931
11,2,3,1,48.81662434,2.27502331
11,2,3,4,48.81662434,2.27502331
14,2,4,1,46.16351,-1.15454
14,2,4,4,46.16351,-1.15454
11,2,3,1,49.89657533,2.2888872
11,2,3,4,49.89657533,2.2888872
22,2,4,1,49.60366,-1.6074
22,2,4,3,49.60366,-1.6074
00,2,3,1,48.89101627,2.251921
00,2,3,4,48.89101627,2.251921
18,2,3,1,49.35987,0.08162
18,2,3,4,49.35987,0.08162
17,2,4,1,49.44302,1.14728
17,2,4,4,49.44302,1.14728
17,2,4,1,47.47049,-0.51591
17,2,4,2,47.47049,-0.51591
22,2,3,1,48.89902766,2.31303155
22,2,3,4,48.89902766,2.31303155
20,2,4,1,43.2881824,5.43463229
20,2,4,4,43.2881824,5.43463229
11,2,4,1,47.98605,0.20894
11,2,4,4,47.98605,0.20894
13,2,3,1,48.7804,2.29263
13,2,3,3,48.7804,2.29263
19,2,3,1,44.20206072,0.61190951
19,2,3,4,44.20206072,0.61190951
01,2,4,1,43.30408805,5.37805974
01,2,4,4,43.30408805,5.37805974
17,2,3,1,48.91524989,2.3096247
17,2,3,4,48.91524989,2.3096247
14,2,4,4,47.99403,2.74085
00,2,4,1,45.98956,4.72162
00,2,4,4,45.98956,4.72162
18,2,4,1,43.2937162,5.59466551
18,2,4,4,43.2937162,5.59466551
13,1,3,4,45.863697,5.182312
18,2,4,1,47.19355,-1.57659
18,2,4,3,47.19355,-1.57659
06,1,3,3,43.48355068,6.33359642
21,2,4,1,43.51968,5.43473
21,2,4,4,43.51968,5.43473
13,2,4,1,45.72345,4.87448
13,2,4,4,45.72345,4.87448
20,2,3,1,49.149766,2.278816
20,2,3,4,49.149766,2.278816
16,2,3,1,46.679298,5.572689
16,2,3,4,46.679298,5.572689
16,2,4,1,48.55149862,7.70618498
16,2,4,4,48.55149862,7.70618498
08,2,4,1,48.29659,4.09449
08,2,4,4,48.29659,4.09449
23,1,1,1,48.504265,1.70728
23,1,1,4,48.504265,1.70728
10,2,4,1,47.38296524,0.66838762
10,2,4,4,47.38296524,0.66838762
11,2,4,1,43.66084,7.15313
11,2,4,4,43.66084,7.15313
08,1,9,3,-21.237666,55.37779
18,2,3,1,43.28969,-0.31171
18,2,3,3,43.28969,-0.31171
20,2,4,4,48.817358,2.349466
16,2,4,1,47.41515,0.69681
16,2,4,4,47.41515,0.69681
14,1,2,1,14.669617,-60.959986
14,1,2,3,14.669617,-60.959986
15,2,4,1,43.48181766,-1.55588239
15,2,4,4,43.48181766,-1.55588239
19,2,4,1,48.824243,2.383261
19,2,4,4,48.824243,2.383261
08,1,1,4,47.33694131,4.9669732
18,1,3,1,46.79331,1.71689
18,1,3,4,46.79331,1.71689
11,2,7,4,45.74427,3.13841
11,2,4,1,48.885303,2.330676
11,2,4,4,48.885303,2.330676
18,2,3,1,46.11648,5.809515
18,2,3,3,46.11648,5.809515
15,2,3,1,50.76120878,2.28315297
15,2,3,4,50.76120878,2.28315297
17,2,4,1,48.835489,2.262792
17,2,4,3,48.835489,2.262792
09,2,4,1,43.610192,3.853222
09,2,4,4,43.610192,3.853222
13,2,3,1,-21.190979,55.303829
13,2,3,4,-21.190979,55.303829
15,2,4,1,50.41956,2.944
15,2,4,3,50.41956,2.944
08,2,4,1,48.827392,2.307175
08,2,4,4,48.827392,2.307175
23,2,4,3,50.41082,2.88971
23,2,4,4,50.41082,2.88971
07,2,4,1,43.53,5.42
07,2,4,4,43.53,5.42
12,2,4,4,48.819769,2.359349
13,2,6,1,50.78798,3.13826
13,2,6,4,50.78798,3.13826
08,2,3,1,42.964893,1.610767
08,2,3,4,42.964893,1.610767
10,2,4,1,48.855368,2.384338
10,2,4,4,48.855368,2.384338
21,1,2,1,-21.231667,55.311522
21,1,2,2,-21.231667,55.311522
21,1,2,4,-21.231667,55.311522
09,2,4,1,47.65522,-2.73964
09,2,4,4,47.65522,-2.73964
10,2,7,1,43.67597,7.22817
10,2,7,3,43.67597,7.22817
08,2,4,1,48.79071,2.47994
08,2,4,4,48.79071,2.47994
17,1,3,4,48.102144,3.770864
15,2,4,1,48.68551612,6.2000683
15,2,4,4,48.68551612,6.2000683
20,2,4,1,43.659411,7.150668
20,2,4,4,43.659411,7.150668
11,2,3,1,48.80588,2.47125
11,2,3,4,48.80588,2.47125
01,1,3,1,45.833628,2.831876
01,1,3,3,45.833628,2.831876
01,1,3,4,45.833628,2.831876
01,2,7,4,48.65191924,6.27026975
09,2,3,1,48.380081,0.850164
09,2,3,3,48.380081,0.850164
17,2,3,1,46.22218,5.20893
17,2,3,4,46.22218,5.20893
15,2,4,1,49.00354,2.56167
15,2,4,4,49.00354,2.56167
10,1,3,1,48.424302,-1.125884
10,1,3,3,48.424302,-1.125884
08,2,3,4,49.26289,4.00372
18,2,4,1,48.90026,2.390219
18,2,4,4,48.90026,2.390219
15,2,4,1,48.94211295,2.38251177
15,2,4,4,48.94211295,2.38251177
09,2,3,1,45.502941,5.15291
09,2,3,3,45.502941,5.15291
22,2,4,4,49.63084,-1.60456
10,2,4,4,48.858928,2.389522
11,1,3,1,45.295495,5.403034
11,1,3,4,45.295495,5.403034
10,2,3,1,44.2071,0.63984
10,2,3,4,44.2071,0.63984
00,2,3,1,48.9359,2.342
00,2,3,4,48.9359,2.342
13,1,3,2,46.423171,3.953136
22,2,4,1,48.889361,2.383689
22,2,4,4,48.889361,2.383689
15,2,4,4,44.21254497,0.64475496
18,2,3,1,48.88933,2.49556
18,2,3,4,48.88933,2.49556
17,1,3,1,49.162416,-0.614888
17,1,3,3,49.162416,-0.614888
12,2,4,1,48.884778,2.381259
12,2,4,4,48.884778,2.381259
20,2,7,1,45.39889,4.33992
20,2,7,4,45.39889,4.33992
11,2,3,1,48.88271783,2.51616461
11,2,3,4,48.88271783,2.51616461
12,1,3,1,48.609646,-1.222079
12,1,3,3,48.609646,-1.222079
13,1,3,3,43.72599992,-1.035465
13,1,3,4,43.72599992,-1.035465
15,2,4,1,48.891831,2.343929
15,2,4,3,48.891831,2.343929
12,2,3,1,45.14364589,4.12179669
12,2,3,4,45.14364589,4.12179669
21,2,4,1,48.864,2.53738
21,2,4,4,48.864,2.53738
15,2,4,1,47.39958389,0.67486779
15,2,4,4,47.39958389,0.67486779
14,2,4,1,48.885308,2.296912
14,2,4,4,48.885308,2.296912
12,2,3,1,45.190922,4.798204
12,2,3,3,45.190922,4.798204
00,2,3,1,48.93008781,2.48188365
00,2,3,4,48.93008781,2.48188365
14,2,4,1,47.35993791,0.69055666
14,2,4,4,47.35993791,0.69055666
21,2,3,1,47.988353,5.738238
21,2,3,4,47.988353,5.738238
18,2,4,1,48.873295,2.295548
18,2,4,4,48.873295,2.295548
15,1,3,1,48.83085255,2.2227218
15,1,3,4,48.83085255,2.2227218
21,2,4,1,44.81267,-0.69514
21,2,4,4,44.81267,-0.69514
19,1,1,1,45.85503816,4.64811802
19,1,1,2,45.85503816,4.64811802
14,2,4,1,48.858016,2.27259
14,2,4,4,48.858016,2.27259
18,1,1,1,48.668951,7.736757
18,1,1,4,48.668951,7.736757
19,2,2,1,48.88081495,2.27201588
19,2,2,4,48.88081495,2.27201588
15,2,4,1,48.850223,2.291958
15,2,4,4,48.850223,2.291958
12,2,4,1,43.8237,4.3686
12,2,4,3,43.8237,4.3686
06,1,4,3,48.67367656,6.42816067
15,2,4,1,48.845344,2.278576
15,2,4,4,48.845344,2.278576
19,1,3,1,44.06102,4.09033
19,1,3,4,44.06102,4.09033
15,1,1,1,43.556339,5.230672
15,1,1,3,43.556339,5.230672
15,1,1,4,43.556339,5.230672
20,2,7,1,43.748723,7.285572
20,2,7,4,43.748723,7.285572
14,2,4,4,48.818201,2.332716
01,2,3,3,48.0125928,-4.0778832
18,1,7,1,47.260388,5.068538
18,1,7,4,47.260388,5.068538
08,2,3,1,43.66887,-1.426933
08,2,3,4,43.66887,-1.426933
20,2,4,1,48.84396186,2.41438454
20,2,4,4,48.84396186,2.41438454
19,2,3,1,47.766775,2.371962
19,2,3,4,47.766775,2.371962
19,2,2,1,14.712481,-61.184165
19,2,2,3,14.712481,-61.184165
05,1,4,1,49.145815,1.80142
05,1,4,4,49.145815,1.80142
17,2,4,1,48.870865,2.356661
17,2,4,4,48.870865,2.356661
18,1,3,1,43.430589,3.399685
18,1,3,3,43.430589,3.399685
07,1,3,1,48.42196,-1.877697
07,1,3,3,48.42196,-1.877697
08,2,4,1,48.862871,2.31519
08,2,4,4,48.862871,2.31519
17,2,3,1,47.827321,7.340015
17,2,3,3,47.827321,7.340015
22,2,4,4,48.862287,2.363731
12,2,3,2,46.088762,5.785139
10,2,4,4,48.864686,2.35961
18,2,3,1,47.882992,6.956572
18,2,3,4,47.882992,6.956572
15,1,3,1,47.987452,-2.776017
15,1,3,3,47.987452,-2.776017
19,2,4,4,48.85462,2.36271
14,1,2,1,45.566918,6.698914
14,1,2,3,45.566918,6.698914
14,1,2,4,45.566918,6.698914
19,1,3,1,50.879427,2.224764
19,1,3,3,50.879427,2.224764
10,2,3,1,45.60904682,4.06232643
10,2,3,4,45.60904682,4.06232643
19,1,4,4,43.946678,1.29614
01,2,2,4,48.7703,2.4405
12,1,3,3,45.654049,5.207664
12,1,3,4,45.654049,5.207664
15,1,3,1,44.058907,1.289821
15,1,3,3,44.058907,1.289821
01,2,3,4,45.837693,5.008703
06,2,3,1,48.83855042,2.47871947
06,2,3,4,48.83855042,2.47871947
09,2,7,1,45.747318,4.722434
09,2,7,4,45.747318,4.722434
18,2,7,1,45.816528,4.862943
18,2,7,4,45.816528,4.862943
19,2,3,1,48.785854,2.329068
19,2,3,4,48.785854,2.329068
07,1,3,1,46.5744,-1.76595
07,1,3,3,46.5744,-1.76595
11,1,3,3,45.780172,3.345144
11,1,3,4,45.780172,3.345144
18,2,3,4,48.767743,2.376877
08,1,3,1,49.296782,1.197311
08,1,3,4,49.296782,1.197311
18,2,3,1,48.78342,2.4469
18,2,3,4,48.78342,2.4469
07,1,3,2,48.96940732,5.80833948
07,1,3,4,48.96940732,5.80833948
02,1,1,1,43.32132,5.42181
02,1,1,4,43.32132,5.42181
22,1,3,3,47.38468043,-0.48418598
22,1,3,4,47.38468043,-0.48418598
23,2,3,1,48.9108468,2.38505209
23,2,3,3,48.9108468,2.38505209
13,1,1,1,43.51138,5.42059
13,1,1,4,43.51138,5.42059
02,1,3,2,44.339182,2.753212
02,1,3,3,44.339182,2.753212
18,2,4,1,48.94127257,2.53213063
18,2,4,4,48.94127257,2.53213063
09,1,1,1,43.3581884,5.36269145
09,1,1,4,43.3581884,5.36269145
20,1,3,1,45.949684,4.223294
20,1,3,4,45.949684,4.223294
19,2,3,1,48.90948853,2.34418631
19,2,3,4,48.90948853,2.34418631
12,2,3,1,46.423186,5.530356
12,2,3,3,46.423186,5.530356
08,1,1,1,43.2986,5.3636
08,1,1,4,43.2986,5.3636
14,2,3,1,48.92797814,2.34134573
14,2,3,4,48.92797814,2.34134573
01,1,1,4,43.34931268,5.36965091
18,2,4,1,50.013769,3.784034
18,2,4,3,50.013769,3.784034
05,2,3,1,48.85732037,2.44055408
05,2,3,4,48.85732037,2.44055408
16,1,1,1,43.12518503,5.97019573
16,1,1,2,43.12518503,5.97019573
04,1,3,4,49.378783,3.654199
04,2,3,1,48.91143953,2.5495096
04,2,3,4,48.91143953,2.5495096
18,1,1,1,44.96843,-0.43689
18,1,1,4,44.96843,-0.43689
11,1,3,1,46.246506,3.694636
11,1,3,3,46.246506,3.694636
14,2,4,1,48.93458352,2.44836332
14,2,4,4,48.93458352,2.44836332
17,1,1,1,44.96655,-0.43835
17,1,1,4,44.96655,-0.43835
15,1,9,1,45.766862,5.765686
15,1,9,4,45.766862,5.765686
01,2,4,1,48.897,2.5687
01,2,4,4,48.897,2.5687
20,1,1,1,48.80072796,2.34367155
20,1,1,4,48.80072796,2.34367155
09,1,3,1,44.438518,5.311659
09,1,3,3,44.438518,5.311659
19,1,2,1,48.6205,2.46065
19,1,2,4,48.6205,2.46065
11,2,3,1,48.91653,2.38001
11,2,3,4,48.91653,2.38001
20,1,4,1,47.264775,3.562869
20,1,4,3,47.264775,3.562869
03,1,1,4,48.81588379,2.35647357
11,1,3,1,48.278573,0.43955
11,1,3,3,48.278573,0.43955
13,2,3,1,48.8635255,2.18150049
13,2,3,4,48.8635255,2.18150049
18,2,3,1,49.31327402,2.60448503
18,2,3,4,49.31327402,2.60448503
00,1,1,1,48.81603194,2.06292987
00,1,1,4,48.81603194,2.06292987
09,2,4,1,48.87425,2.25451
09,2,4,4,48.87425,2.25451
17,2,3,1,44.437754,4.342405
17,2,3,4,44.437754,4.342405
16,1,2,1,48.781717,2.163428
16,1,2,4,48.781717,2.163428
09,2,3,1,48.81020734,2.31363103
09,2,3,4,48.81020734,2.31363103
19,1,3,4,47.559167,4.421723
21,2,3,1,48.91107069,2.23381475
21,2,3,4,48.91107069,2.23381475
11,1,1,1,48.92409794,2.35714912
11,1,1,4,48.92409794,2.35714912
15,2,3,1,43.782021,4.206144
15,2,3,4,43.782021,4.206144
06,1,1,1,48.93857335,2.41640267
06,1,1,4,48.93857335,2.41640267
11,1,3,1,48.02795826,5.67732902
11,1,3,3,48.02795826,5.67732902
00,1,1,4,48.95201228,2.27957378
22,2,4,1,48.7905,2.27166
22,2,4,4,48.7905,2.27166
16,1,4,3,48.221249,5.240843
18,1,1,1,48.99915368,2.24653374
18,1,1,4,48.99915368,2.24653374
09,1,1,2,44.918295,5.627086
15,2,3,1,48.79770302,2.29686767
15,2,3,4,48.79770302,2.29686767
16,1,1,1,48.94674096,2.44241883
16,1,1,4,48.94674096,2.44241883
09,1,1,1,48.518168,2.822821
09,1,1,4,48.518168,2.822821
13,1,1,4,48.9988,2.52012
17,2,3,1,48.90778012,2.2670082
17,2,3,4,48.90778012,2.2670082
12,1,1,4,45.838127,5.042735
09,1,1,4,48.9731902,2.4903971
08,1,1,1,45.861702,5.172973
08,1,1,4,45.861702,5.172973
11,1,7,1,48.005617,-1.595448
11,1,7,3,48.005617,-1.595448
11,2,4,4,43.426728,5.688354
07,2,9,1,-20.986399,55.298261
07,2,9,3,-20.986399,55.298261
05,2,2,1,-12.76559,45.22683
05,2,2,4,-12.76559,45.22683
21,1,1,1,43.29968539,3.20694085
21,1,1,4,43.29968539,3.20694085
16,1,4,1,-21.34552,55.49181
16,1,4,4,-21.34552,55.49181
08,1,4,1,-21.32502,55.47607
08,1,4,4,-21.32502,55.47607
07,1,3,1,47.905855,2.732919
07,1,3,3,47.905855,2.732919
15,1,1,1,43.70555729,4.12017717
15,1,1,3,43.70555729,4.12017717
18,1,3,1,44.57738523,-0.01392603
18,1,3,3,44.57738523,-0.01392603
07,2,4,1,-9.799462,-139.04895
07,2,4,2,-9.799462,-139.04895
13,1,4,1,14.60053,-61.04303
13,1,4,4,14.60053,-61.04303
13,2,4,3,16.02021,-61.716664
21,1,4,1,14.6281,-61.06118
21,1,4,4,14.6281,-61.06118
17,1,3,1,48.161105,7.341356
17,1,3,3,48.161105,7.341356
18,1,1,1,14.61675,-61.0423
18,1,1,4,14.61675,-61.0423
20,2,3,2,48.11049375,7.42320827
00,2,2,1,14.734461,-60.975451
00,2,2,3,14.734461,-60.975451
08,2,4,1,41.942229,8.749902
08,2,4,4,41.942229,8.749902
05,1,3,1,49.05522871,1.96114341
05,1,3,2,49.05522871,1.96114341
05,1,3,3,49.05522871,1.96114341
15,1,1,1,47.462244,0.76077747
15,1,1,3,47.462244,0.76077747
15,1,1,4,47.462244,0.76077747
18,2,4,1,48.69747,2.29001
18,2,4,4,48.69747,2.29001
10,1,3,2,43.498106,5.898778
19,2,3,1,43.791199,7.330139
19,2,3,4,43.791199,7.330139
22,2,3,1,48.66395,2.37555
22,2,3,4,48.66395,2.37555
09,2,4,3,49.076435,4.142565
22,1,2,4,47.834923,-3.170478
15,2,3,1,43.875217,4.863424
15,2,3,3,43.875217,4.863424
20,2,3,1,48.67686,2.34984
20,2,3,4,48.67686,2.34984
21,1,1,1,44.984167,4.882307
21,1,1,4,44.984167,4.882307
17,1,3,1,49.714858,1.21518
17,1,3,4,49.714858,1.21518
17,2,4,1,47.64925,6.84644
17,2,4,3,47.64925,6.84644
08,1,3,4,47.910819,5.40169
10,1,3,4,43.080534,0.422829
03,2,4,3,48.1902,6.42983
22,1,4,4,47.629428,7.365893
16,1,3,3,43.325295,0.109981
09,1,3,3,49.275743,5.414028
05,2,4,1,45.82154,1.24509
05,2,4,3,45.82154,1.24509
12,1,3,1,43.21407066,3.03327918
12,1,3,3,43.21407066,3.03327918
17,2,4,1,43.946547,4.817257
17,2,4,4,43.946547,4.817257
16,1,3,4,48.632451,0.393592
17,1,2,1,44.591445,4.541801
17,1,2,4,44.591445,4.541801
18,1,3,4,44.010472,2.93644
14,1,3,2,44.489296,1.033251
18,1,3,1,45.915516,4.594978
18,1,3,3,45.915516,4.594978
18,2,3,1,43.528148,1.211886
18,2,3,2,43.528148,1.211886
09,2,3,1,44.485461,0.975552
09,2,3,4,44.485461,0.975552
15,1,4,1,48.467375,-4.215174
15,1,4,3,48.467375,-4.215174
15,1,4,4,48.467375,-4.215174
18,2,4,1,47.261349,-1.672899
18,2,4,3,47.261349,-1.672899
21,1,2,1,48.20205191,-3.83831011
21,1,2,3,48.20205191,-3.83831011
19,1,1,1,43.20910061,5.62851473
19,1,1,4,43.20910061,5.62851473
13,2,4,1,47.873846,-4.122282
13,2,4,4,47.873846,-4.122282
16,1,2,1,48.560218,2.645703
16,1,2,3,48.560218,2.645703
01,1,7,3,48.58764,7.70897
16,2,3,1,43.527592,-1.392182
16,2,3,3,43.527592,-1.392182
17,1,4,1,48.540491,2.669333
17,1,4,4,48.540491,2.669333
16,1,1,1,50.47352046,2.97862494
16,1,1,3,50.47352046,2.97862494
02,1,3,3,48.57063,2.58476
18,1,4,1,44.944093,0.884002
18,1,4,4,44.944093,0.884002
07,1,1,3,50.38132,3.22666
13,2,4,3,49.49975,0.16257
06,1,2,1,-17.712,-149.508
06,1,2,3,-17.712,-149.508
07,1,1,1,50.60778,3.09524
07,1,1,4,50.60778,3.09524
11,1,1,4,48.05352744,0.35247466
09,2,4,1,49.49991,0.1241
09,2,4,4,49.49991,0.1241
07,1,1,1,48.60159,2.59985
07,1,1,4,48.60159,2.59985
07,2,4,1,45.760772,4.777765
07,2,4,3,45.760772,4.777765
07,1,1,1,48.83492738,2.17446583
07,1,1,4,48.83492738,2.17446583
09,2,4,3,45.9116,6.1317
09,2,4,4,45.9116,6.1317
11,1,1,1,45.79383345,5.97039521
11,1,1,3,45.79383345,5.97039521
11,1,1,4,45.79383345,5.97039521
19,1,2,1,48.784007,2.223213
19,1,2,4,48.784007,2.223213
08,1,3,3,48.527519,2.977102
20,1,2,1,48.785324,2.154949
20,1,2,3,48.785324,2.154949
14,1,3,1,48.907655,2.88849
14,1,3,4,48.907655,2.88849
09,1,2,4,48.91987444,2.30667989
13,2,4,1,47.98283,0.22028
13,2,4,4,47.98283,0.22028
14,1,3,1,43.314894,3.380511
14,1,3,3,43.314894,3.380511
00,1,2,4,46.65869816,4.33109687
18,1,1,1,48.9422986,2.47831903
18,1,1,4,48.9422986,2.47831903
14,1,3,1,43.600579,4.125355
14,1,3,3,43.600579,4.125355
15,2,3,1,46.29917,4.82756
15,2,3,4,46.29917,4.82756
19,1,1,1,48.92814627,2.35773547
19,1,1,4,48.92814627,2.35773547
09,2,4,1,43.839099,7.319262
09,2,4,3,43.839099,7.319262
16,2,4,4,47.62007,6.16093
16,1,1,1,48.92198228,2.36023664
16,1,1,4,48.92198228,2.36023664
12,2,4,1,48.5316,7.71481
12,2,4,4,48.5316,7.71481
14,1,1,4,48.99353436,2.18588526
07,2,3,1,43.808502,7.314883
07,2,3,4,43.808502,7.314883
13,2,3,4,43.38082,-1.73222
07,2,3,1,43.34837,-0.37996
07,2,3,4,43.34837,-0.37996
10,1,3,1,43.457712,5.463556
10,1,3,4,43.457712,5.463556
16,2,4,1,45.3948793,4.30289179
16,2,4,4,45.3948793,4.30289179
13,2,6,1,43.48454,-1.50188
13,2,6,4,43.48454,-1.50188
07,1,3,1,47.866516,7.038835
07,1,3,3,47.866516,7.038835
17,2,4,1,43.47876,-1.49648
17,2,4,4,43.47876,-1.49648
12,1,1,3,45.4758,4.4975
12,1,1,4,45.4758,4.4975
09,2,7,1,49.145086,6.127574
09,2,7,3,49.145086,6.127574
19,2,4,1,50.4292641,2.83213949
19,2,4,4,50.4292641,2.83213949
18,1,3,1,50.47268877,2.52182577
18,1,3,3,50.47268877,2.52182577
23,1,2,4,47.225499,-1.4699604
16,2,4,1,50.28984,2.77386
16,2,4,4,50.28984,2.77386
15,2,4,4,47.19909683,-1.5263075
15,1,7,4,45.038604,5.660695
16,2,4,4,47.19300147,-1.54655115
11,2,4,1,51.02783,2.34655
11,2,4,3,51.02783,2.34655
10,2,4,1,44.9102,-0.713629
10,2,4,4,44.9102,-0.713629
19,2,4,4,43.94474,4.85372
20,2,3,1,51.02343,2.3118
20,2,3,3,51.02343,2.3118
11,2,4,1,43.92844,4.81591
11,2,4,4,43.92844,4.81591
07,2,4,1,48.769626,-3.067117
07,2,4,4,48.769626,-3.067117
11,2,4,1,50.3638,3.0851
11,2,4,4,50.3638,3.0851
09,2,4,1,43.95148,4.80569
09,2,4,4,43.95148,4.80569
14,2,3,1,50.63740179,2.3902121
14,2,3,4,50.63740179,2.3902121
19,2,4,1,49.3531,6.13437
19,2,4,3,49.3531,6.13437
05,2,4,4,43.93417,4.83154
08,2,4,1,48.66515,6.16498
08,2,4,4,48.66515,6.16498
14,1,3,1,50.752745,2.474214
14,1,3,3,50.752745,2.474214
16,1,3,3,44.142166,5.136216
16,1,3,4,44.142166,5.136216
16,1,3,1,43.890849,5.185279
16,1,3,4,43.890849,5.185279
14,2,4,1,48.67890873,6.14167285
14,2,4,4,48.67890873,6.14167285
22,1,1,1,44.792299,-0.648594
22,1,1,4,44.792299,-0.648594
03,2,3,3,44.181573,5.126796
12,1,1,4,44.880644,-0.540893
07,2,4,2,48.64265,4.94795
16,1,3,3,44.289978,5.037076
16,1,3,4,44.289978,5.037076
07,2,4,1,49.27752,4.00459
07,2,4,4,49.27752,4.00459
23,1,1,1,48.72406,2.2376
23,1,1,2,48.72406,2.2376
17,1,3,3,43.892607,5.010218
14,2,4,1,48.83627,-1.55083
14,2,4,3,48.83627,-1.55083
10,1,3,3,44.160488,5.147524
04,1,1,4,48.93828,1.95734
17,1,4,4,43.987575,5.486699
11,2,4,1,47.04819,-0.87762
11,2,4,4,47.04819,-0.87762
07,1,1,1,48.961479,1.929338
07,1,1,4,48.961479,1.929338
08,1,1,4,48.89347708,2.1888457
18,2,4,1,47.063268,-0.898211
18,2,4,3,47.063268,-0.898211
20,1,3,1,46.39029,6.52672
20,1,3,3,46.39029,6.52672
20,1,3,4,46.39029,6.52672
12,2,4,4,47.45503,-0.55364
17,1,3,1,43.794845,0.031645
17,1,3,3,43.794845,0.031645
17,1,2,1,48.74023,2.61264
17,1,2,4,48.74023,2.61264
11,2,4,1,45.03611993,3.88377964
11,2,4,4,45.03611993,3.88377964
15,1,3,2,48.427129,2.469274
15,1,3,4,48.427129,2.469274
11,2,4,1,48.069073,1.331105
11,2,4,4,48.069073,1.331105
17,2,4,1,47.5908,1.34092
17,2,4,3,47.5908,1.34092
06,2,4,1,-22.27459,166.44737
06,2,4,4,-22.27459,166.44737
08,1,2,3,-21.31537,55.49282
18,1,3,2,48.344456,1.296784
18,1,3,3,48.344456,1.296784
18,1,3,4,48.344456,1.296784
00,2,4,1,45.14597,5.70497
00,2,4,3,45.14597,5.70497
09,2,4,1,-20.88308,55.44758
09,2,4,4,-20.88308,55.44758
22,1,3,2,48.435661,1.414179
22,1,3,3,48.435661,1.414179
08,2,4,1,45.20027,5.74495
08,2,4,3,45.20027,5.74495
12,1,3,2,48.321796,1.412601
08,2,2,1,-20.88878,55.44877
08,2,2,4,-20.88878,55.44877
08,2,4,1,47.38122,0.70166
08,2,4,3,47.38122,0.70166
07,2,3,1,4.94431812,-52.30965346
07,2,3,4,4.94431812,-52.30965346
21,2,3,1,4.93822,-52.30634
21,2,3,4,4.93822,-52.30634
08,2,4,1,48.10997316,-1.66057974
08,2,4,4,48.10997316,-1.66057974
23,2,4,1,45.76906,4.86065
23,2,4,4,45.76906,4.86065
17,2,4,1,4.93186,-52.32308
17,2,4,4,4.93186,-52.32308
12,2,4,1,45.76313,4.8686
12,2,4,4,45.76313,4.8686
21,2,4,1,4.94242,-52.32795
21,2,4,4,4.94242,-52.32795
20,2,4,1,44.84147,-0.59946
20,2,4,3,44.84147,-0.59946
08,2,7,1,43.59657,1.48358
08,2,7,3,43.59657,1.48358
17,1,2,1,41.92796,8.77559
17,1,2,4,41.92796,8.77559
15,2,4,1,49.00163434,2.42160208
15,2,4,4,49.00163434,2.42160208
17,2,4,1,43.59361,1.44604
17,2,4,3,43.59361,1.44604
17,2,4,4,43.59361,1.44604
12,2,3,1,48.687149,2.353898
12,2,3,4,48.687149,2.353898
09,2,4,4,43.56259541,1.38571501
19,2,4,1,45.81938131,1.23409867
19,2,4,4,45.81938131,1.23409867
22,1,2,4,48.00974303,-4.06735642
18,1,3,1,47.97806299,-4.02782488
18,1,3,4,47.97806299,-4.02782488
15,2,4,1,45.87463,1.26647
15,2,4,4,45.87463,1.26647
17,2,3,1,47.57109,6.76872
17,2,3,3,47.57109,6.76872
22,2,1,1,43.12564,5.89694
22,2,1,3,43.12564,5.89694
22,2,1,4,43.12564,5.89694
14,2,4,1,45.16776,1.55246
14,2,4,4,45.16776,1.55246
21,2,4,1,43.13761,5.76095
21,2,4,3,43.13761,5.76095
07,2,4,1,44.91611,2.42985
07,2,4,4,44.91611,2.42985
16,1,3,1,44.06249,2.17198
16,1,3,3,44.06249,2.17198
07,2,4,1,49.40877,0.24698
07,2,4,4,49.40877,0.24698
13,1,2,1,48.89333,2.08243
13,1,2,4,48.89333,2.08243
10,2,4,4,43.3078311,5.38164509
17,2,3,1,48.975538,1.915862
17,2,3,4,48.975538,1.915862
10,2,4,1,43.36055,5.3384
10,2,4,4,43.36055,5.3384
12,2,4,2,43.49149,5.34921
12,2,4,4,43.49149,5.34921
